Velocity,LanePos,Steer,SpeedLimit,Accel,Brake,LongAccel,LatAccel,HeadwayTime,HeadwayDist
12.46062551,0.502244898,-6.353877551,22.26718367,0.176062245,0.016847959,0.309896939,-0.449779592,1.921326531,26.72685714
16.03096622,-0.126216216,-15.25932432,24.444,0.130562162,0,0.057131081,-1.084178378,3.850405405,60.51067568
16.4727975,0.0428,-7.761,24.444,0.0469375,0.0068,-0.44013,-0.63622,0,0
7.898077273,0.21925,-0.678636364,12.32309091,0.121463636,0.057402273,-0.127197727,-0.014604545,1.831159091,13.33229545
10.98823333,0.1075,-0.232083333,11.111,0.017135417,1.24E-16,-0.39815,0.011108333,1.221208333,13.25304167
10.53089756,0.335219512,0.50402439,11.111,0.096404878,1.24E-16,0.150095122,0.013690244,1.800853659,18.95609756
10.39398125,0.379166667,-0.82,11.111,0.032322917,1.24E-16,-0.267239583,-0.027616667,1.664708333,17.119
4.800739474,0.449578947,6.192631579,11.111,0.037002632,0.081659211,-0.721401316,-0.032436842,82.141,46.25923684
0.003055769,0.564980769,-0.8,11.111,0.032254808,0.28885,-0.006032692,9.04E-15,281.8713269,74.25163462
2.74565625,0.7220625,-43.91875,10.76378125,0.055609375,0.030875,0.456396875,-0.40215625,289.5857188,51.5925625
8.253231667,0.431366667,-44.46983333,11.111,0.133673333,3.82E-16,0.633131667,-0.354228333,5.751366667,46.8275
13.53653068,0.229090909,0.150909091,11.111,0.149652273,3.82E-16,0.251186364,0.001822727,3.809522727,50.04881818
9.548392647,-0.106323529,-3.018088235,11.111,0.032830882,0.134910294,-1.2393,0.012005882,1.880529412,11.11373529
10.03497083,-0.219291667,-0.215833333,11.111,0.260475,3.33E-16,1.718916667,0.026,0.75325,6.1315
16.97558,-0.2372,0.009857143,11.111,0.146694286,0.002871429,0.094951429,-0.004337143,3.1128,53.49077143
8.47405,0.050586957,-1.833804348,11.111,0.103008696,0.053801087,-0.283022826,-0.078648913,3.591369565,28.58869565
6.028990909,0.12769697,0.695606061,11.111,0.149771212,0,1.081937879,-0.000433333,0,0
15.35416406,0.74121875,0.13609375,11.111,0.210317188,0,0.561642188,0.010523438,0.37265625,5.7694375
19.19679194,0.803580645,0.258225806,11.111,0.178580645,0,0.177080645,-0.002482258,0.765870968,15.008
13.59620662,0.342264706,-16.79088235,11.111,0.068872794,0.092052206,-0.649900735,-0.027407353,13.33866176,17.42794118
2.97,0.41152381,-17.44666667,11.111,0.056946429,0.060589286,0.115145238,-0.36634881,17.8637381,12.79621429
10.51869375,0.79955,-21.91025,11.111,0.12029875,1.16E-15,0.3678725,-0.3634225,7.0113,74.720975
12.45269643,1.000964286,-0.21125,11.111,0.08165,1.16E-15,-0.038696429,-0.012880357,7.303678571,90.43967857
12.71833571,1.001619048,-1.111904762,11.111,0.130140476,1.16E-15,0.24322381,-0.039478571,5.273142857,67.964
11.6899859,0.586538462,0.747051282,11.79474359,0.068016667,0.024788462,-0.401851282,0.013196154,0.683025641,8.404769231
13.74929444,0.223916667,-8.988333333,24.444,0.219625,1.03E-15,0.774143056,-0.559752778,3.320305556,47.51927778
17.21888846,0.397564103,-16.59717949,24.444,0.135437179,1.03E-15,0.043435897,-1.284332051,3.484179487,59.4215641
16.05257727,0.267727273,-6.055454545,22.62586364,0.060061364,0.144361364,-1.848422727,-0.488434091,0.135954545,1.080863636
7.674394444,0.328240741,0.040555556,11.111,0.105046296,0.038076852,0.373132407,0.011612963,3.598740741,14.64822222
10.54738077,-0.077115385,-0.346826923,11.111,0.066649038,0.001592308,-0.066138462,-0.005486538,1.433,15.06288462
9.576454762,-0.18202381,-0.343571429,11.111,0.052471429,0.028466667,-0.433286905,-0.002146429,1.640428571,15.1037619
0.17758913,-0.296202899,-37.60217391,11.111,0.005897826,0.158026087,-0.163771739,-0.001621014,4.726942029,2.987956522
-3.12E-14,-0.383,-1.818,11.111,0.002546667,0.282296667,-3.89E-17,5.50E-16,0,0
3.341659756,-0.275378049,-23.74195122,11.111,0.06997622,0.146551829,0.435380488,-0.403739024,1.077560976,9.526987805
12.12744048,0.271904762,-0.94547619,11.111,0.054864286,0.005707143,-0.233128571,-0.031871429,2.004619048,24.35252381
10.67023594,-0.08978125,0.76453125,11.111,0.079714063,1.71E-15,0.038365625,0.020839062,1.5794375,16.8520625
10.27802708,-0.080916667,-1.341458333,11.111,0.04840625,1.71E-15,-0.159897917,-0.041079167,1.286541667,13.15529167
7.277341837,-0.275938776,0.181530612,11.111,0.12482449,0.056841837,0.136335714,-0.001336735,2.695530612,12.59012245
10.09804219,-0.0395625,0.15765625,11.111,0.047940625,0.00905,-0.265879687,0.005095312,1.29240625,12.95428125
9.631983333,0.085948718,-0.001923077,11.111,0.071834615,1.62E-15,0.039141026,-0.00470641,1.986589744,19.17676923
7.550559259,0.216740741,1.023703704,11.111,0.031788889,0.065201852,-0.94577963,0.027351852,1.484074074,10.64751852
0.062440909,0.112909091,-2.384090909,11.111,1.30E-15,0.2035,-0.158493182,0.000529545,44.48381818,2.911818182
2.43877451,-0.043156863,-2.353235294,11.111,0.070687255,0.138216667,0.553191176,-0.041697059,1.835686275,4.777333333
6.419863714,0.024765714,0.266371429,11.111,0.051848429,0.031241571,-0.000110429,-0.000436714,0.861222857,9.903702857
8.951635143,0.072637143,-4.762,15.1109,0.108247286,0.285653429,0.073387,-0.405387143,0.968528571,13.13374857
4.618311429,0.134882857,-4.908771429,11.07925429,0.044750571,0.165688714,0.037373429,-0.110120857,97.01312286,41.12193429
6.887568252,0.046079755,0.407699387,11.111,0.059065491,0.055007362,-0.022074847,-0.004558129,1.502478528,8.265613497
12.73854386,0.2249,-6.244157143,12.67286571,0.151837571,0.146227571,0.179219,-0.226769286,2.588577143,23.86724571
6.515956,0.192542857,-2.3371,12.59667714,0.053464286,0.212444286,-0.178460286,-0.189934286,0.983928571,11.14071714
6.748108,0.166062857,-4.113442857,11.111,0.065192429,0.106478857,0.103705857,-0.115688286,3.868074286,12.52790571
14.58143889,0.318555556,-3,11.111,0.387711111,0,1.373983333,-0.151555556,4.416888889,61.17277778
6.415480714,-0.056171429,0.520757143,11.111,0.081707571,0.052087286,-7.31E-05,-0.000605857,25.87914857,26.78564857
8.001662,0.265371429,-5.288214286,13.81569429,0.106529571,0.277976429,0.183135857,-0.370182571,5.96606,23.02561714
4.832938857,0.19376,10.25911429,11.68241429,0.039895714,0.085451857,-0.183537429,-0.024937571,3.89856,5.81836
8.986829317,0.084154676,-4.466960432,10.99109712,0.120044245,0.061418885,0.14876259,-0.171370324,4.832172662,9.83473741
12.38039943,0.212388571,-2.172757143,12.97762,0.140369714,0.178822143,0.162227143,-0.202251143,0.259405714,15.69400571
6.785814143,0.314625714,3.959628571,12.82524286,0.064522714,0.062511571,-0.158681286,-0.220610571,10.30723429,12.42801714
6.701158714,0.442768571,-2.737785714,11.111,0.061327571,0.021304429,0.050963571,-0.100885429,4.375925714,10.806
10.24252059,0.331176471,-3.838235294,11.111,0.237876471,0,1.242723529,-0.135729412,0,0
6.830278571,0.063857143,0.961785714,11.111,0.233664286,0,1.611996429,0.022994643,0,0
18.12590435,0.881521739,-1.186956522,11.111,0.245191304,0,0.616056522,-0.064417391,0.193434783,3.363521739
15.36437526,0.210294737,-0.268105263,11.111,0.054376316,0.001321579,-0.282782632,-0.00664,0,0
3.267583962,-0.098849057,2.802641509,11.111,0.025525472,0.31250566,-0.61209717,0.020843396,1.450415094,13.23862264
8.141409091,0.812030303,-50.93136364,11.111,0.188393939,0,1.222206061,-1.25999697,5.617727273,27.8289697
17.47958857,0.539028571,0.088285714,11.111,0.224408571,0,0.519317143,0.00593,4.5212,79.54317143
20.00267609,0.412043478,0.079782609,11.111,0.157269565,0,0.02071087,0.007065217,3.897391304,77.94713043
15.57069389,0.395955556,-9.587888889,21.92554444,0.232733889,0.065166667,0.046981111,-0.946388333,-2.304588889,13.44168889
17.66602143,-0.075952381,-6.523571429,21.90438095,0.087769048,0.21602619,-2.486259524,-0.611154762,0.887904762,15.86085714
5.334296296,0.047259259,-0.533333333,11.111,0.130807407,0.040222222,0.743485185,0.030707407,6.716851852,4.395592593
10.50007949,0.127076923,-0.198461538,11.111,0.065925641,0.003969231,-0.07705641,-0.007714103,0.365307692,3.878641026
9.806512,0.35496,-0.1032,11.111,0.077146,0,0.054826,-0.002848,0.44164,4.31484
10.10053088,0.320411765,-0.419117647,11.111,0.070848529,0,0.024645588,-0.005633824,0.741588235,7.455147059
7.3381,0.166944444,3.0875,11.111,0.0391375,0.039383333,-0.634345833,-0.005906944,0.286027778,2.902916667
0.199427419,0.153935484,0.980967742,11.111,0,0.327758065,-0.249372581,1.94E-05,0,23.67287097
0.152457377,0.161311475,0.779262295,11.111,0.005204918,0.153660656,0.082064754,-0.00030082,722.2680656,142.5286393
7.961451852,1.093444444,-73.27777778,9.876444444,0.158294444,0,1.033987037,-1.367016667,6.221592593,29.47288889
12.17760185,0.660222222,0.803148148,11.111,0.087296296,0,0.014814815,0.03052963,1.893111111,23.04518519
10.82817794,0.459794118,0.023676471,11.111,0.072298529,0,-0.023277941,0.001252941,1.074823529,11.65255882
7.46675,0.2874375,-0.555520833,11.111,0.107780208,0.06395625,-0.059923958,0.007780208,7.429375,7.329145833
11.06620536,0.291107143,0.1775,11.111,0.071992857,0,-0.030873214,0.0064625,0.856892857,9.55675
10.53596053,0.296973684,0.014078947,11.111,0.102211842,0.025513158,-0.126842105,0.000959211,0.5695,5.956394737
10.63955455,0.275454545,-0.600454545,11.111,0.185486364,0,0.798259091,-0.022681818,0.670636364,7.118636364
8.195271591,0.195613636,-0.759545455,11.111,0.127948864,0.062379545,-0.00895,-0.005128409,0.925113636,3.851454545
8.127202564,-0.025,-0.136153846,11.111,0.191458974,0,1.210164103,-0.000652564,0,0
19.06233431,-0.161245098,0.468529412,11.111,0.153337255,0.072794608,-0.46210098,-0.006436765,0.135245098,2.775470588
0.036571795,0.083666667,-3.609102564,11.111,1.54E-05,0.399219231,0.010648718,4.62E-05,-22.80876923,-2.45
7.149404762,0.150285714,-48.22916667,11.111,0.188638095,0,1.132067857,-0.873827381,3.132833333,15.78811905
17.86367083,0.362833333,0.283125,11.111,0.169060417,0,0.228802083,0.010370833,5.439708333,98.84729167
18.75985833,0.396625,-0.100208333,11.111,0.161383333,0,0.111460417,-0.0055625,4.0325,74.40204167
15.04703594,0.28034375,-0.4425,16.52753125,0.1650625,0.130440625,-0.914289062,-0.007651563,1.55003125,11.16865625
18.67898372,0.215395349,-16.63011628,24.444,0.388513953,0,1.037169767,-1.420555814,0.252418605,4.29255814
15.11198256,0.386,-9.763023256,19.17281395,0.096844186,0.138652326,-1.349136047,-0.962859302,1.325860465,9.900139535
12.12111583,0.32565,0.150916667,11.111,0.131510833,0,0.356335,0.0096225,0.792,9.1686
11.82536212,0.269484848,-0.111515152,11.111,0.095193939,0.008904545,-0.056921212,-0.006621212,0.464787879,5.467030303
10.06467619,-0.078761905,1.204761905,11.111,0.036738095,0.080040476,-1.175185714,-0.016259524,0.843333333,7.457333333
0.305838889,0.077,-0.599166667,11.111,0.011413889,0.126411111,-0.276441667,-0.000572222,6.727722222,5.438833333
0.2428875,0.084541667,-1.1,11.111,9.50E-16,0.081635417,-0.144552083,7.50E-05,3.115833333,3.256083333
1.079211667,0.085033333,-1.61,11.111,0.048313333,0.202715,0.3345,-0.002463333,4.942666667,2.9027
10.71431346,0.280230769,-64.0575,10.25630769,0.273255769,0,1.409948077,-1.762819231,1.130961538,12.62138462
12.24415161,0.04,-0.391451613,11.111,0.129254839,0.049587097,-0.247690323,-0.021572581,1.140741935,13.332
11.27518571,0.012047619,0.435238095,11.111,0.11682619,0.034730952,-0.106661905,0.022954762,0.958285714,10.56304762
8.842673936,0.052521277,0.096755319,11.111,0.095969149,0.043641489,-0.006799468,-0.00568883,21.98667021,6.086574468
11.68041094,-0.1153125,0.29375,11.111,0.060046875,0.0004125,-0.158315625,0.00584375,0.4024375,4.6600625
7.398764062,0.19653125,0.1996875,11.111,0.083196875,0.073620312,-0.531304687,0.002032812,1.68921875,11.7808125
0.679448611,0.4355,-6.030833333,11.111,1.35E-15,0.0891625,-0.400366667,0.000716667,38.59661111,2.709222222
3.431838235,-0.039676471,-5.306764706,11.111,0.098683824,0.013054412,0.860680882,-0.033594118,1.417705882,7.508852941
3.816568519,-0.084925926,-1.661666667,11.111,0.136327778,0,1.231155556,0.006472222,0,0
13.29017222,0.187944444,-0.066388889,11.111,0.181025,0,0.569097222,-0.004691667,0,0
14.8806,0.451777778,-0.660555556,11.111,0.156033333,0,0.248872222,-0.031383333,0,0
15.89348235,0.367705882,0.123529412,11.111,0.159367647,0,0.216111765,0.00215,0,0
16.88446538,0.116423077,0.1825,11.111,0.134482692,0,0.063544231,0.014015385,0,0
16.17431731,0.179538462,-0.158269231,11.111,0.090109615,0,-0.123569231,-0.008028846,0,0
11.21406815,0.294992593,-10.92555556,11.111,0.129663704,0.067631111,0.064518148,-0.400398148,4.501340741,26.85227407
15.38346724,0.189448276,0.273793103,11.111,0.038613793,0.015274138,-0.526465517,0.026387931,1.804931034,27.90406897
10.505832,0.40492,-0.3126,12.17764,0.087828,0.055874,-0.530824,-0.015164,0.53888,7.12372
10.96603077,-0.0695,-4.655384615,24.444,0.231998077,0.014182692,0.7204,-0.220675,0.923153846,11.00865385
20.61876111,0.496259259,-20.50074074,24.444,0.366238889,0,0.914162963,-1.798588889,1.475037037,30.13825926
22.96944,-0.2344,-18.92566667,24.444,0.097106667,0.021303333,-0.53296,-2.18264,0.674333333,15.50226667
17.89700882,-0.372882353,-8.097352941,24.444,0.095558824,0.208947059,-2.57165,-0.637917647,0.656352941,12.02388235
9.013353261,0.226478261,0.9075,11.111,0.140111957,0.031880435,0.360154348,0.019233696,0.935369565,8.392304348
12.23137381,0.689714286,0.218809524,11.111,0.117285714,2.28E-16,0.181302381,0.009983333,0.905714286,11.07361905
11.77584531,0.473,-0.4625,11.111,0.105546875,0.0213875,-0.150854688,-0.023492187,0.60071875,6.94340625
11.14892692,0.116461538,-1.789423077,11.111,0.085182692,0.028617308,-0.316171154,-0.038428846,0.767115385,8.105038462
1.441244545,0.172672727,37.879,11.111,6.65E-16,0.195249091,-0.477759091,-0.022361818,1.241145455,5.107072727
8.725791667,0.250166667,-9.799,10.92581667,0.1190875,0.0220375,0.5813175,-0.767049167,1.487616667,10.5112
11.25873182,-0.027863636,0.323863636,11.111,0.079788636,0,-0.015256818,0.007443182,0.876545455,9.865954545
10.95373833,-0.011166667,-0.086666667,11.111,0.074883333,0,-0.026435,-0.004923333,1.2107,13.1205
6.44914,-0.0267,0.122666667,11.111,0.116461667,0.128558333,-0.339908333,0.000566667,4.291666667,10.33286667
8.695894444,-0.019222222,0.403888889,11.111,0.166902778,0,0.658925,0.007775,1.681388889,15.036
12.61402,0.1898,-0.43025,11.111,0.06573,0,-0.0951275,-0.0202025,1.3192,16.64215
11.83533621,-0.044931034,0.193275862,11.111,0.086787931,0,0.013258621,0.009453448,1.11662069,13.20068966
11.36306538,0.086641026,-0.983333333,11.111,0.121069231,0,0.237907692,-0.048301282,1.741,20.69961538
11.42567449,-0.206591837,-0.611428571,11.111,0.22055,0,1.03169898,-0.005390816,0,0
15.615262,-0.42376,0.4404,11.111,0.050862,0,-0.297138,0.02253,0,0
13.44390435,-0.293043478,-0.065869565,11.111,0.053517391,0,-0.229741304,-0.002934783,0,0
12.415195,-0.14215,-0.298,11.111,0.103205,0,0.0881275,-0.011755,0,0
15.1085675,-0.3265,0.354,11.111,0.207715,0,0.532605,0.02029,0,0
15.1101625,-0.282714286,-0.348571429,11.111,0.087203571,0.173555357,-1.782425,-0.039866071,3.073964286,11.86803571
2.327807143,-0.035285714,-29.9797619,11.111,0.064096429,0.054586905,0.56099881,-0.528915476,28.58707143,8.688452381
10.06709091,-0.302727273,-46.79954545,11.111,0.192313636,0,0.914918182,-1.340090909,3.745636364,37.83309091
15.60408571,0.524785714,-0.832857143,11.111,0.245176786,0,0.742217857,-0.024817857,4.601892857,72.65725
18.99861635,0.122596154,0.091634615,13.41863462,0.167356731,0.091224038,-0.765180769,0.004809615,2.487211538,52.64913462
12.7490337,0.122065217,-10.87978261,24.444,0.219040217,0,0.854492391,-0.645347826,3.426,48.7835
19.75632258,0.034290323,-17.90241935,24.444,0.198841935,0,0.244417742,-1.609351613,2.570870968,49.62593548
11.91048561,-0.206939394,-0.778030303,13.93921212,0.119028788,0.058384848,-0.407179545,-0.089643182,1.152060606,12.71284848
11.73883448,0.191034483,-0.615517241,11.111,0.073198276,0.008591379,-0.178881034,-0.014651724,0.740689655,8.674793103
10.72855625,-0.106541667,0.804583333,11.111,0.113895833,0.00369375,0.203039583,0.0266375,1.075916667,11.56408333
7.638013889,-0.153555556,-2.238611111,11.111,0.081368056,0.113361111,-0.936186111,0.052019444,4.157916667,10.63022222
0.062034375,0.01334375,-5.9634375,11.111,1.98E-15,0.068165625,-0.051214063,0.000120313,23.01996875,3.96425
5.776655952,0.238142857,-46.90464286,10.58190476,0.143509524,0.007828571,0.951719048,-0.904441667,19.30542857,18.37635714
14.47458696,0.21873913,0.752826087,11.111,0.081243478,0.002817391,-0.107013043,0.030378261,1.325913043,19.38417391
11.72106538,0.115384615,-0.776153846,11.111,0.000511538,3.85E-16,-0.521226923,-0.033346154,0.641692308,7.462230769
10.87306,0.0424,0.3695,11.111,0.1066525,3.85E-16,0.1880775,0.009255,0.95005,10.37765
10.57702885,0.079384615,-0.423846154,11.111,0.074698077,0.122509615,-1.155378846,-0.003415385,0.831538462,7.061807692
7.572292308,0.149538462,-0.471666667,11.111,0.136770513,0.014671795,0.783215385,-0.012766667,2.186358974,13.43848718
11.9796871,0.048612903,0.753225806,11.111,0.062212903,5.89E-16,-0.136093548,0.024446774,0.943612903,11.32574194
10.665405,0.0975,-1.1485,11.111,0.09804,5.89E-16,0.143265,-0.034325,1.0499,11.2317
9.792463725,-0.037803922,-0.351078431,11.111,0.125390196,0.012822549,0.167077451,-0.011269608,1.964235294,21.44623529
13.14979471,0.062328571,-5.447042857,13.12999714,0.237441857,0.050603714,0.227844286,-0.277638714,1.879211429,25.68318571
6.081299571,0.05864,0.913342857,12.29192286,0.059273857,0.080123571,-0.224735143,-0.155112571,12.45207429,12.39943429
7.705287733,0.065549689,-4.524549689,11.111,0.129532143,0.035829814,0.110031832,-0.139782143,3.149543478,13.26993478
14.36749343,0.0864,3.579714286,13.70141143,0.288907286,0.032370857,0.192778,-0.428546429,2.333308571,8.912722857
8.925859571,0.238805714,-6.3098,11.64432,0.156435143,0.074787143,-0.080063857,-0.157061,0.545265714,6.274797143
10.17739712,-0.270461538,-0.015192308,11.111,0.219609615,0.067225,0.1442625,-0.036969712,0.715692308,5.345846154
13.57864286,0.077822857,-5.504728571,13.45379714,0.234336714,0.036733286,0.201286857,-0.336735,9.055531429,17.44670286
5.650049571,0.207734286,0.5942,12.25382857,0.07441,0.048320286,-0.189260143,-0.096532714,16.41904571,9.290234286
7.374261947,0.064174041,-3.609306785,11.111,0.119759882,0.026250737,0.132375221,-0.126438348,-0.045758112,7.459333333
12.27546686,-0.063074286,-5.7242,12.59667714,0.203488143,0.048436429,0.174099429,-0.205681,1.74692,22.93538857
6.921279286,0.312051429,-6.004714286,12.55223143,0.077265143,0.036458,-0.167213,-0.233030857,47.13854286,13.70104
7.468991916,0.103748503,-6.441571856,11.0112006,0.124824551,0.034311228,0.154036377,-0.197139671,0.240362275,14.03679042
1.722425,-0.09575,-3.837083333,11.111,0.344629167,0,1.8202375,-0.0086,0,0
18.41516444,-0.212933333,0.092222222,11.111,0.474501111,0,1.001841111,0.002532222,0,0
19.89689783,0.103130435,-0.608478261,11.111,0.018513043,0.003182609,-0.5608,-0.047795652,0,0
16.32050625,-0.294821429,0.764553571,11.111,0.0814875,0.046899107,-0.751678571,0.01285,0.733214286,8.03425
0.627960417,0.103208333,-9.124791667,11.111,2.91E-17,0.104495833,-0.49425625,-0.0034375,7.851083333,6.509333333
0.000535,0.139,-2.66625,11.111,0.00062,0.1429425,0.0014475,-1.65E-15,0,6.19645
12.95554318,0.206257576,-24.80121212,11.111,0.242668939,1.16E-16,1.008310606,-0.661690909,5.424545455,40.77401515
15.98329538,0.021046154,-3.561923077,18.08518462,0.224425385,0.077992308,-0.19418,-0.088448462,2.255676923,32.30946154
22.15869565,-0.736673913,-20.18043478,21.78704348,0.386621739,4.16E-16,0.504965217,-2.009765217,1.648956522,35.50541304
9.962184,-0.27514,-0.8716,12.97762,0.164183,0.191047,-0.908463,-9.90E-05,3.1363,5.56624
10.56590556,-0.269166667,1.205277778,11.111,0.123938889,0.008811111,0.192330556,0.037838889,0.4225,4.489666667
10.52252923,0.136153846,0.167,11.111,0.155963846,0.050574615,-0.137349231,-0.007115385,0.911507692,8.828446154
4.437058065,0.166290323,-2.31983871,11.111,0.063906452,0.177283871,-0.725469355,-0.032196774,10.05941935,11.42670968
0.3063075,0.51645,9.238166667,11.111,0.0024625,0.2427925,-0.055843333,0.0004325,0.706116667,0.672383333
1.343914865,0.181162162,4.275945946,11.111,0.020883784,0.143381081,-9.19E-05,0.002472973,3.46072973,3.138135135
0.121481818,-0.152863636,5.553863636,11.111,5.71E-17,0.122229545,-1.82E-05,2.50E-05,23.33240909,1.933772727
0.046991176,-0.1725,4.102205882,11.111,5.71E-17,0.261673529,0.007186765,6.03E-05,9.542911765,1.309735294
0.027711538,-0.187076923,5.908846154,11.111,0.013490385,0.298371154,0.142046154,0.004161538,3.546923077,2.026615385
8.3631675,-0.137,-77.3125,11.111,0.2132,3.07E-15,1.45716,-2.1894875,2.00465,16.11585
11.26339459,-0.038513514,-1.090945946,11.111,0.111851351,0.031133784,-0.170852703,-0.012681081,0.814297297,8.906
12.02145926,-0.009851852,0.320740741,11.111,0.139053704,2.95E-15,0.252494444,0.005385185,0.869962963,10.18066667
8.956706061,-0.145848485,-0.212272727,11.111,0.137831818,0.130245455,-0.970169697,-0.008990909,8.270121212,6.390484848
9.789541538,-0.2121,-0.056615385,11.02553077,0.127749615,0.016115385,0.309083462,-0.009572692,1.214992308,10.8498
8.720004286,-0.091857143,-1.166571429,11.111,0.407352857,0,1.686708571,-0.00972,0,0
18.64930167,0.0181,-0.159,11.111,0.125471667,0,-0.043321667,-0.003021667,0,0
14.74907366,-0.146602151,0.108548387,11.111,0.07827957,0.045782796,-0.618829032,0.000694086,1.252365591,4.761946237
0.171156667,-0.103033333,3.841,11.111,8.33E-16,0.056815,-0.000945,6.67E-05,85.55806667,5.193933333
0.009762069,-0.102,2.083275862,11.111,8.33E-16,0.109472414,0.015303448,-1.53E-15,35.54293103,4.41062069
9.27781129,0.048064516,-25.96943548,11.111,0.203525806,0.01005,0.972387903,-0.719225,10.94272581,34.78901613
23.1416413,0.82026087,-0.492608696,11.111,0.355004348,6.52E-06,0.504921739,-0.049773913,2.039782609,46.31447826
14.95168125,0.588375,0.27125,11.111,0.0130625,0.08884375,-1.475439583,-0.001029167,0.55725,8.344791667
10.82770536,0.227571429,-1.502678571,20.63457143,0.1307,0.028189286,0.0033375,-0.054628571,0.810642857,8.342214286
20.04486132,-0.477509434,-17.69283019,23.06037736,0.391568868,3.77E-16,0.468203774,-1.651823585,1.225018868,23.30558491
10.4000098,-0.06745098,-1.683235294,14.24817647,0.17622549,0.112578431,-0.39184902,-0.127153922,-0.593411765,2.921764706
14.729775,0.046666667,-1.339166667,11.111,0.209908333,0,0.593808333,-0.073091667,0.748,11.05033333
11.71554262,0.034901639,0.001639344,11.111,0.085637705,0.01207459,-0.120309836,0.005490164,0.810901639,9.208295082
9.0342,0.046541667,-5.196666667,11.111,0.089308333,0.06218125,-0.48943125,-0.089479167,1.99725,15.342625
3.7047,0.577192308,5.672115385,11.111,0.030215385,0.198921154,-0.979286538,0.054419231,2.688538462,9.103307692
0.140227941,0.471941176,5.27,11.111,0.011357353,0.343298529,0.205886765,0.000113235,31.36314706,4.171794118
0.67644,0.27664,-3.2566,11.111,0.005404,0.373224,-0.280086,-0.002252,1.49944,2.37932
1.04E-13,0.259,-3.192849462,11.111,1.48E-15,0.205496237,2.86E-15,-4.72E-15,0,1.838
1.958752857,0.111571429,-20.96228571,11.111,0.126064286,0.10657,0.944711429,-0.483105714,18.09011429,7.105914286
12.76467632,-0.636684211,-54.73105263,11.111,0.241221053,0,0.672781579,-1.823910526,2.217894737,28.859
14.6397398,0.099306122,0.49244898,11.111,0.209055102,0.05595102,-0.184392857,0.024171429,0.915081633,14.29502041
8.899304286,0.365142857,0.693142857,11.111,0.208185714,0.217231429,-0.014118571,-0.02251,-2.599314286,27.9632
15.97979839,0.34,0.136129032,11.111,0.221387097,0,0.628983871,0.001593548,3.696064516,56.21558065
7.166572642,0.12254717,0.839433962,11.111,0.036041509,0.078065094,-0.76220283,-0.003419811,3.410981132,9.070716981
0.72801875,0.1761,1.4015,11.111,0.01257625,0.16778875,-0.35097625,0.00180875,10.095925,4.953175
5.73777625,0.215225,-3.723625,11.111,0.17646125,0.02553375,0.97379125,-0.13569875,6.492425,6.7421
11.35076707,0.508487805,-0.495731707,11.111,0.340760976,0,1.570840244,-0.035403659,0.058902439,0.966365854
20.79273478,-0.145304348,0.727608696,11.111,0.128497826,0,-0.113408696,0.068965217,0,0
20.37343889,0.294777778,-0.552777778,11.111,0.099672222,0,-0.221638889,-0.04265,0,0
17.77025,0.2720625,-0.0475,11.111,0.02598125,0,-0.46313125,-0.009484375,0,0
13.85518636,-0.037659091,0.194318182,11.111,0.167630682,0.096934091,-0.464206818,-0.047281818,2.391409091,15.4435
7.836719886,0.336397727,-19.29698864,11.111,0.1637875,0.060045455,0.399874432,-0.512659659,15.06905682,20.83034091
22.47467857,0.170642857,1.686785714,11.111,0.181996429,7.43E-16,0.040010714,0.193567857,1.7715,39.83528571
20.98944583,0.927708333,-0.873541667,11.111,0.113135417,7.43E-16,-0.179127083,-0.0985875,1.121166667,23.56929167
9.082186111,0.439555556,-0.005,19.25894444,0.121269444,0.210152778,-1.958969444,0.033808333,1.017777778,6.702666667
17.00616029,0.705147059,-13.24485294,24.444,0.362063235,8.13E-16,1.081604412,-1.077144118,1.896764706,31.79838235
20.87385741,-0.389407407,-18.05462963,24.444,0.156707407,8.13E-16,-0.037537037,-1.812875926,1.539703704,32.15844444
17.33391765,-0.907235294,-5.061764706,24.444,0.051152941,0.139779412,-1.918652941,-0.511361765,0,0
8.64857,0.165711111,-0.127888889,11.111,0.131056667,0.053118889,0.078786667,-0.007583333,1.593377778,11.59928889
10.19235192,0.199807692,0.108846154,11.111,0.185025,0.05475,-0.145971154,0.016723077,1.0525,10.50573077
11.821675,0.1713125,-0.5865625,11.111,0.181803125,0.00253125,0.612325,-0.012975,1.0078125,11.7201875
10.68442727,-0.054545455,0.2325,11.111,0.140038636,0.040220455,-0.060734091,0.002547727,0.894272727,9.450590909
9.208394444,-0.234962963,-5.237592593,11.111,0.115796296,0.068774074,-0.387788889,-0.068357407,1.13537037,9.683666667
10.16798649,0.350756757,-41.80310811,10.21010811,0.156483784,0.006068919,0.404001351,-1.025868919,1.789189189,18.44178378
18.31952949,0.411230769,0.030512821,11.111,0.199382051,0.038589744,-0.077647436,0.001880769,1.801205128,32.26515385
8.414157292,0.431791667,-0.204479167,11.111,0.105476042,0.081703125,-0.106982292,-0.0122875,3.004208333,11.15585417
13.683685,0.1079,0.0055,11.111,0.1949925,1.08E-16,0.564655,-0.003195,1.17755,16.3805
14.75223462,0.065076923,0.168589744,11.111,0.091983333,0.045578205,-0.563164103,0.009564103,1.094282051,15.26530769
3.449014474,0.352815789,-2.909736842,11.111,0.0279,0.222576316,-0.634765789,-0.010306579,2.525815789,9.438210526
